annee,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,province_Bujumbura Rural,province_Bururi,province_Cankuzo,province_Cibitoke,province_Gitega,province_Kayanza,province_Kirundo,province_Makamba,province_Muramvya,province_Muyinga,province_Mwaro,province_Ngozi,province_Rutana,province_Ruyigi,culture_Haricot,culture_Manioc,culture_Maïs,culture_Patate douce,culture_Sorgho,saison_B
2021,1997,879.4,19.8,1.3,1.0,1,18,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2020,1412,849.0,19.7,1.51,0.0,0,42,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1371,663.4,23.2,4.43,0.0,0,140,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2016,1128,860.4,22.6,0.96,0.0,0,57,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2020,882,886.6,22.5,0.63,0.0,1,18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,1944,612.7,20.6,2.87,0.0,0,90,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2016,1692,935.4,19.8,1.01,0.0,0,154,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,1416,767.7,22.9,1.92,0.0,0,43,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2023,1426,1041.6,19.6,1.96,0.0,0,178,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020,1648,732.1,18.9,3.98,0.0,0,130,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2018,1546,778.1,21.1,2.86,0.0,0,158,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2017,1405,1061.7,19.9,3.95,1.0,0,169,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,823,775.6,23.0,1.25,0.0,0,165,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2016,1875,1078.8,20.8,0.76,1.0,0,95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,2032,596.5,18.8,0.38,1.0,0,102,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2022,1986,559.1,18.7,1.09,1.0,0,20,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2016,1898,639.7,20.4,2.29,0.0,0,115,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2015,1408,791.8,21.3,3.68,0.0,0,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,1985,696.0,18.8,4.48,0.0,0,29,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2016,786,1078.1,22.8,2.68,0.0,1,27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,776,719.4,24.3,3.92,0.0,1,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021,776,944.1,23.5,2.38,0.0,1,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,849,586.7,23.3,2.08,0.0,0,126,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2019,1092,771.6,22.7,2.1,1.0,0,153,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2021,1181,769.3,22.2,0.3,1.0,1,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2022,893,817.8,23.1,2.6,1.0,1,114,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2018,1865,779.8,19.9,1.14,1.0,0,92,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2017,831,776.1,22.4,3.24,0.0,1,53,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017,823,722.7,24.2,2.03,0.0,1,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2017,1862,897.1,19.9,1.14,0.0,1,164,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2018,804,782.7,23.7,3.7,0.0,1,141,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,835,957.2,23.5,3.79,1.0,0,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,1361,980.8,21.5,3.45,1.0,0,80,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2016,1318,921.7,21.9,1.42,0.0,0,79,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2020,1953,1064.9,19.4,1.94,0.0,1,173,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,1052,1012.6,23.3,4.12,0.0,0,158,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2017,1771,823.9,19.8,3.57,1.0,0,171,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2015,811,863.6,21.9,3.76,1.0,0,130,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2015,1402,725.3,20.8,1.01,1.0,0,173,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,828,663.7,25.0,2.36,1.0,0,128,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2020,835,911.9,22.7,1.25,1.0,1,36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,1739,817.4,21.4,3.69,1.0,0,127,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2016,1653,888.1,22.1,2.37,0.0,0,40,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2019,770,536.2,22.6,2.42,1.0,0,173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2018,1842,763.8,20.1,0.88,0.0,0,129,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2016,1097,725.2,22.3,0.99,1.0,0,119,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2021,1384,839.4,22.7,1.48,1.0,0,83,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2019,836,839.0,23.8,0.32,0.0,0,130,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2019,798,652.6,23.6,2.08,0.0,0,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,1428,712.7,21.0,2.95,1.0,0,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,1393,492.4,20.4,1.96,0.0,0,47,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2018,1301,641.2,21.8,0.78,1.0,0,164,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2018,776,861.3,23.7,3.76,0.0,1,153,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,1776,870.5,19.8,3.12,1.0,0,86,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2019,791,579.7,22.6,3.38,0.0,1,132,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2023,1355,939.3,21.2,2.76,0.0,0,136,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2017,1879,749.2,20.0,3.48,0.0,0,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017,1388,1037.5,19.8,2.45,0.0,0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2015,778,727.9,22.9,3.09,0.0,0,155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,1923,1030.7,19.3,3.48,0.0,0,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,1871,813.1,19.2,0.89,0.0,0,39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2021,803,776.2,23.8,0.47,0.0,0,148,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,1334,797.9,22.0,2.28,0.0,0,63,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2019,1321,833.0,22.8,1.06,0.0,0,151,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2022,1161,851.7,19.8,0.92,0.0,0,169,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2023,1531,666.1,21.2,3.24,1.0,0,100,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2015,2001,1161.5,18.7,1.69,1.0,0,81,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,1534,895.2,20.1,3.51,0.0,0,41,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2016,845,728.0,23.7,1.48,0.0,1,173,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2022,2018,922.0,19.9,3.5,0.0,0,62,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1513,572.7,21.6,2.75,1.0,0,65,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2019,885,790.3,23.3,3.27,0.0,0,61,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015,1953,757.8,19.2,3.66,0.0,0,84,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2022,1392,1026.4,21.4,1.32,0.0,0,71,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,1357,1012.1,21.5,0.5,1.0,0,152,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2018,1101,910.0,22.8,0.42,0.0,0,139,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2019,1863,940.0,19.9,1.75,1.0,0,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1429,992.8,19.9,0.66,1.0,0,56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,1383,825.9,22.2,1.37,1.0,0,54,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2017,1968,629.1,19.7,1.3,1.0,0,138,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2023,1855,729.5,20.1,0.55,0.0,0,162,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2019,1812,986.3,20.0,3.22,0.0,0,125,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2018,1774,883.6,19.9,2.34,0.0,0,107,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2016,829,716.5,23.1,1.87,1.0,1,117,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2016,1414,804.0,22.1,1.99,1.0,0,99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
